mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=318.262618276	met42425	(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one	HMDB0036740	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met25240	3a-Hydroxy-5b-pregNULLe-20-one	HMDB0006759	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met31398	5-(8-Pentadecenyl)-1,3-benzenediol	HMDB0030983	Endogenous|Food	Benzenoids	Membrane	318.25588033	C21H34O2
m/z=318.262618276	met16237	AlloepipregNULLolone	HMDB0001455	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met6613	EpipregNULLolone	HMDB0001471	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262618276	met8331	Epimetendiol	HMDB0006012	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262671817	met65910	AllopregNULLolone	HMDB0001449	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262671817	met42425	(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one	HMDB0036740	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262671817	met25240	3a-Hydroxy-5b-pregNULLe-20-one	HMDB0006759	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262671817	met31398	5-(8-Pentadecenyl)-1,3-benzenediol	HMDB0030983	Endogenous|Food	Benzenoids	Membrane	318.25588033	C21H34O2
m/z=318.262671817	met16237	AlloepipregNULLolone	HMDB0001455	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262671817	met6613	EpipregNULLolone	HMDB0001471	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262671817	met8331	Epimetendiol	HMDB0006012	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262750858	met65910	AllopregNULLolone	HMDB0001449	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262750858	met42425	(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one	HMDB0036740	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262750858	met25240	3a-Hydroxy-5b-pregNULLe-20-one	HMDB0006759	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262750858	met31398	5-(8-Pentadecenyl)-1,3-benzenediol	HMDB0030983	Endogenous|Food	Benzenoids	Membrane	318.25588033	C21H34O2
m/z=318.262750858	met16237	AlloepipregNULLolone	HMDB0001455	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262750858	met6613	EpipregNULLolone	HMDB0001471	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.262750858	met8331	Epimetendiol	HMDB0006012	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.26271691	met65910	AllopregNULLolone	HMDB0001449	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.26271691	met42425	(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one	HMDB0036740	Endogenous|Food	Organic compounds	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.26271691	met25240	3a-Hydroxy-5b-pregNULLe-20-one	HMDB0006759	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.26271691	met31398	5-(8-Pentadecenyl)-1,3-benzenediol	HMDB0030983	Endogenous|Food	Benzenoids	Membrane	318.25588033	C21H34O2
m/z=318.26271691	met16237	AlloepipregNULLolone	HMDB0001455	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.26271691	met6613	EpipregNULLolone	HMDB0001471	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=318.26271691	met8331	Epimetendiol	HMDB0006012	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	318.25588033	C21H34O2
m/z=320.171464625	met71884	Bis(2-methylpropanoyloxy)-9,10-epoxy-p-mentha-1,3,5-triene	HMDB0032698	Endogenous|Food	Benzenoids	Membrane	320.16237388	C18H24O5
m/z=320.171464625	met1532	beta-Zearalenol	HMDB0041838	Endogenous	Organic compounds	Membrane (predicted from logP)	320.16237388	C18H24O5
m/z=320.171464625	met60735	alpha-Zearalenol	HMDB0041824	Endogenous	Organic compounds	Membrane (predicted from logP)	320.16237388	C18H24O5
m/z=320.205625914	met4166	Oryzalide A	HMDB0037591	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.205625914	met27888	10-Acetylpanaxytriol	HMDB0039821	Endogenous|Food	Organic compounds	Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.205625914	met8441	5-Carboxy-alpha-chromanol	HMDB0012798	Endogenous	Organic compounds	Membrane (predicted from logP)	320.19875938	C19H28O4
m/z=320.205625914	met68886	[8]-Gingerdione	HMDB0039276	Food	Benzenoids	Membrane	320.19875938	C19H28O4
m/z=320.205625914	met68225	Oryzalide B	HMDB0037592	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	320.19875938	C19H28O4
m/z=320.269254671	met39503	3a,20b-PregNULLediol	HMDB0002156	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	320.2715304	C21H36O2
m/z=320.269254671	met59824	1-Hydroxy-2,12,15-heneicosatrien-4-one	HMDB0036741	Endogenous|Food	Organic compounds	Extracellular|Membrane	320.2715304	C21H36O2
m/z=320.269254671	met18847	7a,17-dimethyl-5b-Androstane-3a,17b-diol	HMDB0006013	Endogenous	Lipids and lipid-like molecules	Extracellular|Membrane	320.2715304	C21H36O2
m/z=320.269254671	met46532	PregNULLediol	HMDB0004025	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	320.2715304	C21H36O2
m/z=320.269254671	met60999	Adipostatin A	HMDB0031009	Endogenous|Food	Benzenoids	Membrane	320.2715304	C21H36O2
m/z=324.143143806	met5612	(R)-Glabridin	HMDB0034188	Food	Phenylpropanoids and polyketides	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met42662	(S)-5,7-Dihydroxy-6-prenylflavanone	HMDB0037445	Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met779	(E)-2,4,4-Trihydroxy-3-prenylchalcone	HMDB0032671	Endogenous|Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met48523	Moracin I	HMDB0033311	Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met69735	Phaseollidin	HMDB0033669	Food	Phenylpropanoids and polyketides	Membrane	324.13615913	C20H20O4
m/z=324.143143806	met62050	DHAP(10:0)	HMDB0011675	Endogenous|Food	Organic compounds	Extracellular|Membrane	324.13378967	C13H25O7P
m/z=324.143143806	met72315	Phaseollinisoflavan	HMDB0034411	Food	Organic compounds	Membrane	324.13615913	C20H20O4
m/z=325.144162168	met7819	Monocrotaline	HMDB0034363	Food	Organic compounds	Cytoplasm|Extracellular	325.15253747	C16H23NO6
m/z=325.144162168	met53531	2-O-alpha-D-Galactopyranosyl-1-deoxynojirimycin	HMDB0041337	Food	Organic compounds	Cytoplasm|Extracellular	325.13728134	C12H23NO9
m/z=328.25121843	met21573	Stanozolol	HMDB0003116	Drug|Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	328.25146366	C21H32N2O
m/z=329.16546353	met24068	xi-Anomuricine	HMDB0038724	Food	Organic compounds	Cytoplasm|Extracellular	329.16270823	C19H23NO4
m/z=329.16546353	met56745	(S)-Reticuline	HMDB0003601	Endogenous	Organic compounds	Membrane (predicted from logP)	329.16270823	C19H23NO4
m/z=330.098919499	met74423	3-Glucosyl-2,4,6-trihydroxyacetophenone	HMDB0040621	Food	Organooxygen compounds	Cytoplasm|Extracellular	330.09508217	C14H18O9
m/z=330.136910811	met5899	Gibberellin A88	HMDB0039240	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.14672381	C19H22O5
m/z=330.136910811	met7811	3-(3,4-Dihydroxyphenyl)-1-propanol 3-glucoside	HMDB0038304	Food	Organic compounds	Cytoplasm|Extracellular	330.13146768	C15H22O8
m/z=330.136910811	met29763	Gibberellin A95	HMDB0041350	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	330.14672381	C19H22O5
m/z=330.136910811	met59011	Gibberellin A62	HMDB0034989	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.14672381	C19H22O5
m/z=330.136910811	met47143	Fragransol B	HMDB0033538	Food	Phenylpropanoids and polyketides	Membrane	330.14672381	C19H22O5
m/z=330.136910811	met50494	Hericenone A	HMDB0035879	Endogenous|Food	Organic compounds	Extracellular|Membrane	330.14672381	C19H22O5
m/z=330.136910811	met16255	Gibberellin A105	HMDB0031076	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	330.14672381	C19H22O5
m/z=330.136910811	met18755	Gibberellin A121	HMDB0038015	Food	Organic compounds	Cytoplasm|Extracellular	330.14672381	C19H22O5
m/z=330.136910811	met32012	(±)-3-(4-Hydroxyphenyl)-1,2-propanediol 4-O-glucoside	HMDB0033082	Food	Organic compounds	Cytoplasm|Extracellular	330.13146768	C15H22O8
m/z=330.136910811	met13404	Gibberellin A108	HMDB0031095	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.14672381	C19H22O5
m/z=330.136910811	met3281	Pseudomonine	HMDB0041438	Food	Organic compounds	Cytoplasm|Extracellular	330.13280508	C16H18N4O4
m/z=330.136910811	met36650	(±)-threo-1-(p-Hydroxyphenyl)propylene glycol 4-glucoside	HMDB0033068	Food	Organic compounds	Cytoplasm|Extracellular	330.13146768	C15H22O8
m/z=330.168989688	met30979	(4S,6R)-p-Mentha-1,8-diene-6,7-diol 7-glucoside	HMDB0039056	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met13219	Portuloside A	HMDB0031382	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met57961	Picrocrocin	HMDB0005796	Food|Plant	Organic compounds	NULL	330.16785319	C16H26O7
m/z=330.168989688	met66220	Epijasminoside A	HMDB0033111	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met9603	(1S,4R)-10-Hydroxyfenchone glucoside	HMDB0033226	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met44459	(1R,4R,5S)-5-Hydroxyfenchone glucoside	HMDB0033224	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met38656	(3b,4b,5b)-4,5-Epoxy-p-menth-1-en-3-ol 3-glucoside	HMDB0038979	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met57237	(1R,4S,6R)-6-Hydroxyfenchone glucoside	HMDB0033225	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.168989688	met57175	6-Hydroxy-2-borNULLone glucoside	HMDB0034558	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	330.16785319	C16H26O7
m/z=330.226313475	met45643	2-[2-(4-Hydroxy-3-methoxyphenyl)ethyl]-5-octylfuran	HMDB0040928	Food	Organic compounds	Membrane	330.21949483	C21H30O3
m/z=330.226313475	met20931	[10]-Dehydroshogaol	HMDB0033126	Food	Organic compounds	Membrane	330.21949483	C21H30O3
m/z=330.226313475	met46231	17-Hydroxyprogesterone	HMDB0000374	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	330.21949483	C21H30O3
m/z=330.226313475	met45182	(4E,9a)-9-(3-Methyl-2E-pentenoyloxy)-4,10(14)-oplopadien-3-one	HMDB0034632	Endogenous|Food	Organic compounds	Extracellular|Membrane	330.21949483	C21H30O3
m/z=330.226313475	met58817	11a-Hydroxyprogesterone	HMDB0000920	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	330.21949483	C21H30O3
m/z=330.226313475	met21816	Tussilagonone	HMDB0041585	Endogenous|Food	Organic compounds	Extracellular|Membrane	330.21949483	C21H30O3
m/z=330.226313475	met43723	Deoxycorticosterone	HMDB0000016	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria|Endoplasmic reticulum	330.21949483	C21H30O3
m/z=331.175584759	met10617	Pandamarilactone 31	HMDB0039766	Food	Organic compounds	Membrane	331.17835829	C19H25NO4
m/z=332.048821558	met32854	4,5,6,7,8-Pentahydroxy-3-methoxyflavone	HMDB0033648	Food	Organic compounds	Cytoplasm|Extracellular	332.05321736	C16H12O8
m/z=332.048821558	met48656	dIMP	HMDB0006555	Endogenous	Organic compounds	Cytoplasm	332.0521853	C10H13N4O7P
m/z=332.048821558	met17742	Patuletin	HMDB0030802	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	332.05321736	C16H12O8
m/z=332.169128476	met56513	(R)-Marmin	HMDB0030787	Endogenous|Food	Organic compounds	Membrane	332.16237388	C19H24O5
m/z=332.169128476	met64058	Gibberellin A51	HMDB0035041	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.169128476	met57832	Gibberellin A61	HMDB0034987	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169128476	met8322	Gibberellin A70	HMDB0038014	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169128476	met16433	Gibberellin A45	HMDB0035042	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.169363899	met56513	(R)-Marmin	HMDB0030787	Endogenous|Food	Organic compounds	Membrane	332.16237388	C19H24O5
m/z=332.169363899	met64058	Gibberellin A51	HMDB0035041	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.169363899	met57832	Gibberellin A61	HMDB0034987	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169363899	met8322	Gibberellin A70	HMDB0038014	Food	Organic compounds	Cytoplasm|Extracellular	332.16237388	C19H24O5
m/z=332.169363899	met16433	Gibberellin A45	HMDB0035042	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.16237388	C19H24O5
m/z=332.241819012	met31735	(15alpha,20R)-15,20-Dihydroxypregn-4-en-3-one	HMDB0033918	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241819012	met73464	3a,7a-Dihydroxy-5b-cholestanate	HMDB0003851	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241819012	met6197	16-a-Hydroxypregnenolone	HMDB0000315	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241819012	met18539	[10]-Shogaol	HMDB0031462	Endogenous|Food	Benzenoids	Membrane	332.23514489	C21H32O3
m/z=332.241819012	met36038	21-Hydroxypregnenolone	HMDB0004026	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	332.23514489	C21H32O3
m/z=332.241819012	met72573	17a-Hydroxypregnenolone	HMDB0000363	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	332.23514489	C21H32O3
m/z=332.241819012	met22237	17-alpha,20-alpha-Dihydroxypregn-4-en-3-one	HMDB0011653	Endogenous|Food	Organic compounds	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241919022	met31735	(15alpha,20R)-15,20-Dihydroxypregn-4-en-3-one	HMDB0033918	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241919022	met73464	3a,7a-Dihydroxy-5b-cholestanate	HMDB0003851	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241919022	met6197	16-a-Hydroxypregnenolone	HMDB0000315	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241919022	met18539	[10]-Shogaol	HMDB0031462	Endogenous|Food	Benzenoids	Membrane	332.23514489	C21H32O3
m/z=332.241919022	met36038	21-Hydroxypregnenolone	HMDB0004026	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	332.23514489	C21H32O3
m/z=332.241919022	met72573	17a-Hydroxypregnenolone	HMDB0000363	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	332.23514489	C21H32O3
m/z=332.241919022	met22237	17-alpha,20-alpha-Dihydroxypregn-4-en-3-one	HMDB0011653	Endogenous|Food	Organic compounds	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.242112438	met31735	(15alpha,20R)-15,20-Dihydroxypregn-4-en-3-one	HMDB0033918	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.242112438	met73464	3a,7a-Dihydroxy-5b-cholestanate	HMDB0003851	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.242112438	met6197	16-a-Hydroxypregnenolone	HMDB0000315	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.242112438	met18539	[10]-Shogaol	HMDB0031462	Endogenous|Food	Benzenoids	Membrane	332.23514489	C21H32O3
m/z=332.242112438	met36038	21-Hydroxypregnenolone	HMDB0004026	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	332.23514489	C21H32O3
m/z=332.242112438	met72573	17a-Hydroxypregnenolone	HMDB0000363	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	332.23514489	C21H32O3
m/z=332.242112438	met22237	17-alpha,20-alpha-Dihydroxypregn-4-en-3-one	HMDB0011653	Endogenous|Food	Organic compounds	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met31735	(15alpha,20R)-15,20-Dihydroxypregn-4-en-3-one	HMDB0033918	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met73464	3a,7a-Dihydroxy-5b-cholestanate	HMDB0003851	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met6197	16-a-Hydroxypregnenolone	HMDB0000315	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	332.23514489	C21H32O3
m/z=332.241903434	met18539	[10]-Shogaol	HMDB0031462	Endogenous|Food	Benzenoids	Membrane	332.23514489	C21H32O3
m/z=332.241903434	met36038	21-Hydroxypregnenolone	HMDB0004026	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane (predicted from logP)	332.23514489	C21H32O3
m/z=332.241903434	met72573	17a-Hydroxypregnenolone	HMDB0000363	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane (predicted from logP)|Endoplasmic reticulum	332.23514489	C21H32O3
m/z=332.241903434	met22237	17-alpha,20-alpha-Dihydroxypregn-4-en-3-one	HMDB0011653	Endogenous|Food	Organic compounds	Extracellular|Membrane	332.23514489	C21H32O3
m/z=334.060238701	met43869	Xanthotoxol arabinoside	HMDB0031971	Endogenous|Food	Phenylpropanoids and polyketides	Cytoplasm|Extracellular	334.06886742	C16H14O8
m/z=334.060238701	met9694	Nicotinamide ribotide	HMDB0000229	Endogenous	Organic compounds	Cytoplasm|Mitochondria|Nucleus	334.05660198	C11H15N2O8P
m/z=334.060238701	met37286	Hovenitin I	HMDB0033014	Food	Organic compounds	Cytoplasm|Extracellular	334.06886742	C16H14O8
m/z=334.060238701	met57049	1-(sn-Glycero-3-phospho)-1D-myo-inositol 	HMDB0011649	Endogenous	Organic compounds	NULL	334.06649796	C9H19O11P
m/z=334.257419788	met8415	1-(3,5-Dihydroxyphenyl)-2-pentadecanone	HMDB0035283	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257419788	met59444	[10]-Paradol	HMDB0040642	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257419788	met27692	Isolinderenolide	HMDB0038104	Food	Organic compounds	Membrane	334.25079495	C21H34O3
m/z=334.257419788	met43283	Tetrahydrodeoxycorticosterone	HMDB0000879	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257419788	met20400	Lycopersiconol	HMDB0029583	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
m/z=334.257419788	met53167	ent-16beta-Methoxy-19-kauranoic acid	HMDB0036302	Endogenous|Food	Organic compounds	Extracellular|Membrane	334.25079495	C21H34O3
